return_id,order_item_id,reason,status,refunded_amount,created_at,updated_at
1428,77781,defective,refunded,53.64,2026-05-18 08:36:46+00,2026-05-20 08:36:46+00
1429,77869,buyer_remorse,refunded,224.34,2026-05-18 22:46:15+00,2026-05-20 22:46:15+00
1430,77924,buyer_remorse,refunded,578.63,2026-05-19 00:00:54+00,2026-05-21 00:00:54+00
1431,78079,wrong_item,refunded,604.92,2026-05-21 17:19:54+00,2026-05-23 17:19:54+00
1432,78131,defective,refunded,143.57,2026-05-21 05:53:36+00,2026-05-23 05:53:36+00
1433,78210,damaged,refunded,544.58,2026-05-22 02:50:13+00,2026-05-24 02:50:13+00
1434,78232,defective,refunded,253.65,2026-05-22 15:35:43+00,2026-05-24 15:35:43+00
1435,78332,wrong_item,refunded,54.74,2026-05-23 12:44:39+00,2026-05-25 12:44:39+00
1436,78452,wrong_item,refunded,434.06,2026-05-24 00:08:22+00,2026-05-26 00:08:22+00
1437,78740,defective,refunded,1262.8,2026-05-27 10:17:16+00,2026-05-29 10:17:16+00
1438,78744,late_delivery,refunded,173.52,2026-05-27 08:07:55+00,2026-05-29 08:07:55+00
1439,78806,late_delivery,refunded,446.37,2026-05-28 13:42:08+00,2026-05-30 13:42:08+00
1440,78922,defective,refunded,314.13,2026-05-29 19:38:47+00,2026-05-31 19:38:47+00
1441,78997,late_delivery,refunded,1626.36,2026-05-30 01:32:32+00,2026-06-01 01:32:32+00
1442,79012,size_fit,refunded,1830.17,2026-05-30 22:46:39+00,2026-06-01 22:46:39+00
1443,79181,wrong_item,refunded,101.46,2026-05-31 13:14:36+00,2026-06-02 13:14:36+00
1444,79194,size_fit,refunded,1119.67,2026-05-31 14:14:06+00,2026-06-02 14:14:06+00
1445,79234,damaged,refunded,1452.54,2026-05-31 12:16:23+00,2026-06-02 12:16:23+00
1446,79257,damaged,refunded,114.81,2026-05-31 20:01:10+00,2026-06-02 20:01:10+00
1447,79366,damaged,refunded,592.56,2026-06-02 21:00:09+00,2026-06-04 21:00:09+00
1448,79379,damaged,refunded,1490.47,2026-06-02 12:37:08+00,2026-06-04 12:37:08+00
1449,79451,defective,refunded,168.48,2026-06-03 14:26:49+00,2026-06-05 14:26:49+00
1450,79478,defective,refunded,207.12,2026-06-03 04:15:39+00,2026-06-05 04:15:39+00
1451,79501,late_delivery,refunded,93.66,2026-06-03 10:06:35+00,2026-06-05 10:06:35+00
1452,79557,late_delivery,refunded,235.41,2026-06-04 22:57:37+00,2026-06-06 22:57:37+00
1453,79583,size_fit,refunded,311.65,2026-06-04 03:44:04+00,2026-06-06 03:44:04+00
1454,79610,defective,refunded,495.91,2026-06-04 10:29:53+00,2026-06-06 10:29:53+00
1455,79680,buyer_remorse,refunded,324.08,2026-06-05 20:21:07+00,2026-06-07 20:21:07+00
1456,79731,late_delivery,refunded,1423.74,2026-06-05 23:43:28+00,2026-06-07 23:43:28+00
1457,79810,defective,refunded,1392.65,2026-06-06 15:25:15+00,2026-06-08 15:25:15+00
1458,79874,buyer_remorse,refunded,374.46,2026-06-07 16:27:52+00,2026-06-09 16:27:52+00
1459,79880,buyer_remorse,refunded,92.06,2026-06-07 07:19:32+00,2026-06-09 07:19:32+00
1460,79907,wrong_item,refunded,297.07,2026-06-07 15:49:24+00,2026-06-09 15:49:24+00
1461,79960,damaged,refunded,416.46,2026-06-08 23:48:54+00,2026-06-10 23:48:54+00
1462,79970,late_delivery,refunded,4357.62,2026-06-08 19:04:34+00,2026-06-10 19:04:34+00
1463,79992,defective,refunded,1119.67,2026-06-08 10:20:55+00,2026-06-10 10:20:55+00
1464,79994,size_fit,refunded,31.63,2026-06-08 13:31:37+00,2026-06-10 13:31:37+00
1465,80066,size_fit,refunded,163.18,2026-06-09 10:26:56+00,2026-06-11 10:26:56+00
1466,80153,damaged,refunded,577.26,2026-06-09 06:51:07+00,2026-06-11 06:51:07+00
1467,80183,damaged,refunded,138.19,2026-06-10 12:59:09+00,2026-06-12 12:59:09+00
1468,80250,late_delivery,refunded,827.16,2026-06-10 00:06:05+00,2026-06-12 00:06:05+00
1469,80263,size_fit,refunded,495.91,2026-06-10 08:05:55+00,2026-06-12 08:05:55+00
1470,80369,buyer_remorse,refunded,188.86,2026-06-11 22:21:15+00,2026-06-13 22:21:15+00
1471,80382,late_delivery,refunded,326.36,2026-06-11 01:20:06+00,2026-06-13 01:20:06+00
1472,80435,size_fit,refunded,205.24,2026-06-12 22:14:54+00,2026-06-14 22:14:54+00
1473,80451,damaged,refunded,1299.29,2026-06-12 23:51:05+00,2026-06-14 23:51:05+00
1474,80452,size_fit,refunded,391.82,2026-06-12 02:21:50+00,2026-06-14 02:21:50+00
1475,80476,defective,refunded,565.15,2026-06-12 20:35:51+00,2026-06-14 20:35:51+00
1476,80496,late_delivery,refunded,32.04,2026-06-12 00:08:04+00,2026-06-14 00:08:04+00
1477,80528,late_delivery,refunded,549.96,2026-06-12 12:19:22+00,2026-06-14 12:19:22+00
1478,80536,wrong_item,refunded,230.32,2026-06-13 16:21:23+00,2026-06-15 16:21:23+00
1479,80561,size_fit,refunded,580.96,2026-06-13 17:38:08+00,2026-06-15 17:38:08+00
1480,80574,defective,refunded,252.3,2026-06-13 16:23:06+00,2026-06-15 16:23:06+00
1481,80584,defective,refunded,470.18,2026-06-13 00:15:39+00,2026-06-15 00:15:39+00
1482,80689,defective,refunded,496.3,2026-06-14 18:49:18+00,2026-06-16 18:49:18+00
1483,80691,damaged,refunded,226.78,2026-06-14 04:02:58+00,2026-06-16 04:02:58+00
1484,80733,buyer_remorse,refunded,476.04,2026-06-14 23:31:24+00,2026-06-16 23:31:24+00
1485,80816,wrong_item,refunded,606.19,2026-06-15 18:23:10+00,2026-06-17 18:23:10+00
1486,80878,buyer_remorse,refunded,1695.26,2026-06-16 01:50:02+00,2026-06-18 01:50:02+00
1487,80889,late_delivery,refunded,949.66,2026-06-16 06:27:54+00,2026-06-18 06:27:54+00
1488,81044,defective,refunded,383.54,2026-06-17 12:19:42+00,2026-06-19 12:19:42+00
1489,81047,wrong_item,refunded,190.79,2026-06-17 16:01:30+00,2026-06-19 16:01:30+00
1490,81086,size_fit,refunded,995.39,2026-06-17 11:34:51+00,2026-06-19 11:34:51+00
1491,81131,damaged,refunded,2061.0,2026-06-18 16:01:24+00,2026-06-20 16:01:24+00
1492,81221,damaged,refunded,250.85,2026-06-18 15:48:43+00,2026-06-20 15:48:43+00
1493,81364,size_fit,refunded,1425.54,2026-06-20 16:35:34+00,2026-06-22 16:35:34+00
1494,81400,defective,refunded,251.86,2026-06-20 08:25:55+00,2026-06-22 08:25:55+00
1495,81542,wrong_item,refunded,217.66,2026-06-21 20:51:26+00,2026-06-23 20:51:26+00
1496,81556,damaged,refunded,166.94,2026-06-21 01:00:33+00,2026-06-23 01:00:33+00
1497,81595,size_fit,refunded,149.19,2026-06-21 04:21:33+00,2026-06-23 04:21:33+00
1498,81632,size_fit,refunded,95.98,2026-06-22 23:51:29+00,2026-06-24 23:51:29+00
1499,81663,damaged,refunded,174.46,2026-06-22 17:14:25+00,2026-06-24 17:14:25+00
1500,81682,defective,refunded,1161.15,2026-06-22 08:09:17+00,2026-06-24 08:09:17+00
1501,81747,late_delivery,refunded,1490.47,2026-06-23 21:58:51+00,2026-06-25 21:58:51+00
1502,81801,damaged,refunded,76.16,2026-06-23 12:08:51+00,2026-06-25 12:08:51+00
1503,81824,buyer_remorse,refunded,150.33,2026-06-23 17:32:10+00,2026-06-25 17:32:10+00
1504,81862,buyer_remorse,refunded,142.39,2026-06-24 23:19:08+00,2026-06-26 23:19:08+00
1505,81949,buyer_remorse,refunded,268.93,2026-06-24 13:15:00+00,2026-06-26 13:15:00+00
1506,81964,damaged,refunded,1381.68,2026-06-25 09:10:45+00,2026-06-27 09:10:45+00
1507,81991,damaged,refunded,109.5,2026-06-25 04:34:08+00,2026-06-27 04:34:08+00
1508,82007,damaged,refunded,129.53,2026-06-25 02:49:30+00,2026-06-27 02:49:30+00
1509,82023,defective,refunded,905.68,2026-06-25 09:52:50+00,2026-06-27 09:52:50+00
1510,82106,size_fit,refunded,281.62,2026-06-26 18:38:54+00,2026-06-28 18:38:54+00
1511,82164,wrong_item,refunded,249.24,2026-06-26 04:44:25+00,2026-06-28 04:44:25+00
1512,82180,damaged,refunded,353.43,2026-06-27 12:54:45+00,2026-06-29 12:54:45+00
1513,82182,buyer_remorse,refunded,1101.84,2026-06-27 03:36:51+00,2026-06-29 03:36:51+00
1514,82514,late_delivery,refunded,149.19,2026-06-30 00:49:25+00,2026-07-02 00:49:25+00
1515,82525,late_delivery,refunded,109.5,2026-06-30 04:14:18+00,2026-07-02 04:14:18+00
1516,82536,wrong_item,refunded,1903.54,2026-06-30 06:53:21+00,2026-07-02 06:53:21+00
1517,82542,late_delivery,refunded,199.18,2026-06-30 12:51:09+00,2026-07-02 12:51:09+00
1518,82594,size_fit,refunded,95.98,2026-06-30 12:36:01+00,2026-07-02 12:36:01+00
1519,82730,defective,refunded,26.33,2026-07-01 18:05:47+00,2026-07-03 18:05:47+00
1520,82753,size_fit,refunded,148.79,2026-07-02 23:25:48+00,2026-07-04 23:25:48+00
1521,82793,buyer_remorse,refunded,99.92,2026-07-02 17:28:22+00,2026-07-04 17:28:22+00
1522,82913,wrong_item,refunded,159.58,2026-07-03 02:20:24+00,2026-07-05 02:20:24+00
1523,82920,buyer_remorse,refunded,434.06,2026-07-03 07:20:58+00,2026-07-05 07:20:58+00
1524,83043,defective,refunded,152.32,2026-07-04 18:04:49+00,2026-07-06 18:04:49+00
1525,83128,late_delivery,refunded,602.29,2026-07-05 02:53:27+00,2026-07-07 02:53:27+00
1526,83148,size_fit,refunded,53.5,2026-07-05 18:31:51+00,2026-07-07 18:31:51+00
1527,83166,buyer_remorse,refunded,201.64,2026-07-05 22:25:53+00,2026-07-07 22:25:53+00
