review_id,product_id,customer_id,rating,title,comment,created_at,updated_at
943,37,1332,2,Disappointed,"Not as described, quality is subpar.",2024-09-18 18:49:45+00,2024-09-18 18:49:45+00
944,262,1702,3,Average,Decent but has some minor issues.,2024-09-18 17:52:41+00,2024-09-18 17:52:41+00
945,12,546,4,Very Good,"Good value for money, functions well.",2024-09-18 04:17:14+00,2024-09-18 04:17:14+00
946,98,7399,1,Awful product,"Stopped working after two days, avoid!",2024-09-18 20:03:36+00,2024-09-18 20:03:36+00
947,336,5125,4,Very Good,"Good value for money, functions well.",2024-09-18 21:23:40+00,2024-09-18 21:23:40+00
948,368,8438,4,Very Good,"Good value for money, functions well.",2024-09-18 18:33:52+00,2024-09-18 18:33:52+00
949,178,2204,4,Very Good,"Good value for money, functions well.",2024-09-18 07:21:56+00,2024-09-18 07:21:56+00
950,412,9007,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-18 00:14:32+00,2024-09-18 00:14:32+00
951,461,6624,1,Awful product,"Stopped working after two days, avoid!",2024-09-18 04:00:24+00,2024-09-18 04:00:24+00
952,343,6943,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-18 19:07:18+00,2024-09-18 19:07:18+00
953,513,7385,4,Very Good,"Good value for money, functions well.",2024-09-18 07:20:29+00,2024-09-18 07:20:29+00
954,306,3110,2,Disappointed,"Not as described, quality is subpar.",2024-09-18 15:48:10+00,2024-09-18 15:48:10+00
955,19,6239,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-18 21:37:32+00,2024-09-18 21:37:32+00
956,60,4538,4,Very Good,"Good value for money, functions well.",2024-09-18 04:06:52+00,2024-09-18 04:06:52+00
957,212,9143,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-19 10:06:39+00,2024-09-19 10:06:39+00
958,304,8975,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-19 02:36:08+00,2024-09-19 02:36:08+00
959,481,9976,1,Awful product,"Stopped working after two days, avoid!",2024-09-19 12:57:34+00,2024-09-19 12:57:34+00
960,486,10411,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-19 20:18:32+00,2024-09-19 20:18:32+00
961,162,5659,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-19 02:42:52+00,2024-09-19 02:42:52+00
962,85,6694,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-19 15:27:57+00,2024-09-19 15:27:57+00
963,39,8523,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-19 11:03:51+00,2024-09-19 11:03:51+00
964,331,7508,1,Awful product,"Stopped working after two days, avoid!",2024-09-19 07:57:12+00,2024-09-19 07:57:12+00
965,385,6950,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-19 03:19:28+00,2024-09-19 03:19:28+00
966,452,3591,4,Very Good,"Good value for money, functions well.",2024-09-19 06:33:40+00,2024-09-19 06:33:40+00
967,416,9192,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-19 13:48:33+00,2024-09-19 13:48:33+00
968,481,3975,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-20 01:51:45+00,2024-09-20 01:51:45+00
969,94,9982,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-20 13:40:08+00,2024-09-20 13:40:08+00
970,252,3591,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-20 00:10:47+00,2024-09-20 00:10:47+00
971,50,8479,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-20 19:04:56+00,2024-09-20 19:04:56+00
972,391,4818,4,Very Good,"Good value for money, functions well.",2024-09-20 04:35:39+00,2024-09-20 04:35:39+00
973,430,9665,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-20 02:57:36+00,2024-09-20 02:57:36+00
974,196,6772,4,Very Good,"Good value for money, functions well.",2024-09-20 19:07:31+00,2024-09-20 19:07:31+00
975,443,8282,4,Very Good,"Good value for money, functions well.",2024-09-20 21:20:32+00,2024-09-20 21:20:32+00
976,464,8036,3,Average,Decent but has some minor issues.,2024-09-20 16:51:04+00,2024-09-20 16:51:04+00
977,143,8829,4,Very Good,"Good value for money, functions well.",2024-09-21 03:54:16+00,2024-09-21 03:54:16+00
978,310,657,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-21 22:46:15+00,2024-09-21 22:46:15+00
979,31,8268,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-21 16:43:27+00,2024-09-21 16:43:27+00
980,303,4679,3,Average,Decent but has some minor issues.,2024-09-21 09:16:23+00,2024-09-21 09:16:23+00
981,359,10272,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-21 22:25:53+00,2024-09-21 22:25:53+00
982,202,6358,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-21 21:48:05+00,2024-09-21 21:48:05+00
983,45,9103,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-21 13:38:42+00,2024-09-21 13:38:42+00
984,246,9918,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-21 02:20:02+00,2024-09-21 02:20:02+00
985,30,3686,4,Very Good,"Good value for money, functions well.",2024-09-21 12:07:51+00,2024-09-21 12:07:51+00
986,446,7375,4,Very Good,"Good value for money, functions well.",2024-09-22 09:24:44+00,2024-09-22 09:24:44+00
987,483,398,4,Very Good,"Good value for money, functions well.",2024-09-22 13:12:58+00,2024-09-22 13:12:58+00
988,5,2730,4,Very Good,"Good value for money, functions well.",2024-09-22 15:19:16+00,2024-09-22 15:19:16+00
989,257,5855,4,Very Good,"Good value for money, functions well.",2024-09-22 16:07:21+00,2024-09-22 16:07:21+00
990,241,7233,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-22 16:50:22+00,2024-09-22 16:50:22+00
991,159,10230,4,Very Good,"Good value for money, functions well.",2024-09-22 06:14:39+00,2024-09-22 06:14:39+00
992,233,5689,4,Very Good,"Good value for money, functions well.",2024-09-22 22:33:40+00,2024-09-22 22:33:40+00
993,399,6475,4,Very Good,"Good value for money, functions well.",2024-09-22 09:40:00+00,2024-09-22 09:40:00+00
994,176,6548,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-22 03:06:54+00,2024-09-22 03:06:54+00
995,507,8604,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-22 16:46:00+00,2024-09-22 16:46:00+00
996,76,7566,2,Disappointed,"Not as described, quality is subpar.",2024-09-22 16:22:16+00,2024-09-22 16:22:16+00
997,20,2491,4,Very Good,"Good value for money, functions well.",2024-09-22 02:07:57+00,2024-09-22 02:07:57+00
998,294,2774,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-22 11:52:05+00,2024-09-22 11:52:05+00
999,362,9399,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-22 00:43:02+00,2024-09-22 00:43:02+00
1000,43,4112,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-22 17:02:36+00,2024-09-22 17:02:36+00
1001,292,6694,4,Very Good,"Good value for money, functions well.",2024-09-23 04:33:26+00,2024-09-23 04:33:26+00
1002,61,9390,3,Average,Decent but has some minor issues.,2024-09-23 21:41:09+00,2024-09-23 21:41:09+00
1003,76,7435,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-23 20:50:34+00,2024-09-23 20:50:34+00
1004,316,7590,4,Very Good,"Good value for money, functions well.",2024-09-23 20:52:57+00,2024-09-23 20:52:57+00
1005,79,6377,4,Very Good,"Good value for money, functions well.",2024-09-23 03:22:40+00,2024-09-23 03:22:40+00
1006,40,3422,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-23 12:51:15+00,2024-09-23 12:51:15+00
1007,495,5870,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-23 14:21:51+00,2024-09-23 14:21:51+00
1008,413,2577,4,Very Good,"Good value for money, functions well.",2024-09-23 07:18:32+00,2024-09-23 07:18:32+00
1009,399,6889,3,Average,Decent but has some minor issues.,2024-09-23 08:15:14+00,2024-09-23 08:15:14+00
1010,95,5659,3,Average,Decent but has some minor issues.,2024-09-23 09:20:03+00,2024-09-23 09:20:03+00
1011,59,9819,4,Very Good,"Good value for money, functions well.",2024-09-23 16:09:07+00,2024-09-23 16:09:07+00
1012,348,7645,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-23 02:34:50+00,2024-09-23 02:34:50+00
1013,240,2510,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-23 20:26:33+00,2024-09-23 20:26:33+00
1014,388,6543,4,Very Good,"Good value for money, functions well.",2024-09-23 20:22:26+00,2024-09-23 20:22:26+00
1015,15,6130,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-24 03:11:56+00,2024-09-24 03:11:56+00
1016,352,7978,4,Very Good,"Good value for money, functions well.",2024-09-24 08:47:01+00,2024-09-24 08:47:01+00
1017,284,10012,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-24 13:46:24+00,2024-09-24 13:46:24+00
1018,83,7812,4,Very Good,"Good value for money, functions well.",2024-09-24 10:54:01+00,2024-09-24 10:54:01+00
1019,388,5319,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-24 14:27:55+00,2024-09-24 14:27:55+00
1020,219,3108,4,Very Good,"Good value for money, functions well.",2024-09-24 15:00:00+00,2024-09-24 15:00:00+00
1021,101,8106,4,Very Good,"Good value for money, functions well.",2024-09-24 06:08:10+00,2024-09-24 06:08:10+00
1022,9,4491,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-24 09:00:19+00,2024-09-24 09:00:19+00
1023,3,231,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-24 18:24:24+00,2024-09-24 18:24:24+00
1024,88,1755,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-24 08:20:47+00,2024-09-24 08:20:47+00
1025,317,676,4,Very Good,"Good value for money, functions well.",2024-09-24 09:03:05+00,2024-09-24 09:03:05+00
1026,360,10384,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-25 10:28:49+00,2024-09-25 10:28:49+00
1027,56,10158,4,Very Good,"Good value for money, functions well.",2024-09-25 19:48:25+00,2024-09-25 19:48:25+00
1028,76,5523,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-25 20:50:04+00,2024-09-25 20:50:04+00
1029,501,6434,4,Very Good,"Good value for money, functions well.",2024-09-25 07:23:42+00,2024-09-25 07:23:42+00
1030,325,1110,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-25 18:13:36+00,2024-09-25 18:13:36+00
1031,130,4019,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-25 19:30:34+00,2024-09-25 19:30:34+00
1032,200,8333,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-26 21:19:39+00,2024-09-26 21:19:39+00
1033,127,8360,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-26 21:57:29+00,2024-09-26 21:57:29+00
1034,386,3575,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-26 03:07:34+00,2024-09-26 03:07:34+00
1035,511,7721,4,Very Good,"Good value for money, functions well.",2024-09-26 16:22:49+00,2024-09-26 16:22:49+00
1036,122,10459,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-26 10:49:48+00,2024-09-26 10:49:48+00
1037,107,517,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-26 12:27:42+00,2024-09-26 12:27:42+00
1038,437,5788,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-26 07:57:13+00,2024-09-26 07:57:13+00
1039,163,6101,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-26 02:58:37+00,2024-09-26 02:58:37+00
1040,183,2650,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-26 04:16:17+00,2024-09-26 04:16:17+00
1041,407,3309,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-26 11:07:47+00,2024-09-26 11:07:47+00
1042,293,9753,3,Average,Decent but has some minor issues.,2024-09-26 22:47:30+00,2024-09-26 22:47:30+00
1043,143,1661,4,Very Good,"Good value for money, functions well.",2024-09-27 05:36:53+00,2024-09-27 05:36:53+00
1044,329,2445,4,Very Good,"Good value for money, functions well.",2024-09-27 04:22:26+00,2024-09-27 04:22:26+00
1045,270,3101,4,Very Good,"Good value for money, functions well.",2024-09-27 15:41:58+00,2024-09-27 15:41:58+00
1046,335,4817,4,Very Good,"Good value for money, functions well.",2024-09-27 13:01:33+00,2024-09-27 13:01:33+00
1047,117,453,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-27 04:36:11+00,2024-09-27 04:36:11+00
1048,469,10443,4,Very Good,"Good value for money, functions well.",2024-09-27 05:56:38+00,2024-09-27 05:56:38+00
1049,132,8614,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-27 09:49:29+00,2024-09-27 09:49:29+00
1050,382,149,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-27 00:03:48+00,2024-09-27 00:03:48+00
1051,96,6262,3,Average,Decent but has some minor issues.,2024-09-27 16:08:41+00,2024-09-27 16:08:41+00
1052,301,9853,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-27 01:36:48+00,2024-09-27 01:36:48+00
1053,506,1978,3,Average,Decent but has some minor issues.,2024-09-27 06:16:04+00,2024-09-27 06:16:04+00
1054,115,9428,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-27 08:18:43+00,2024-09-27 08:18:43+00
1055,506,4091,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-27 02:08:36+00,2024-09-27 02:08:36+00
1056,116,6279,4,Very Good,"Good value for money, functions well.",2024-09-27 12:21:21+00,2024-09-27 12:21:21+00
1057,240,6896,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-28 13:38:04+00,2024-09-28 13:38:04+00
1058,191,758,4,Very Good,"Good value for money, functions well.",2024-09-28 07:06:05+00,2024-09-28 07:06:05+00
1059,216,9900,4,Very Good,"Good value for money, functions well.",2024-09-28 03:58:17+00,2024-09-28 03:58:17+00
1060,366,7645,4,Very Good,"Good value for money, functions well.",2024-09-28 07:07:35+00,2024-09-28 07:07:35+00
1061,466,3476,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-28 09:28:50+00,2024-09-28 09:28:50+00
1062,447,1201,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-28 07:54:52+00,2024-09-28 07:54:52+00
1063,255,10010,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-28 17:21:19+00,2024-09-28 17:21:19+00
1064,394,189,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-28 15:57:44+00,2024-09-28 15:57:44+00
1065,436,4190,3,Average,Decent but has some minor issues.,2024-09-29 20:50:11+00,2024-09-29 20:50:11+00
1066,74,3609,1,Awful product,"Stopped working after two days, avoid!",2024-09-29 20:30:19+00,2024-09-29 20:30:19+00
1067,512,1651,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-29 08:04:12+00,2024-09-29 08:04:12+00
1068,165,6336,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-29 18:27:15+00,2024-09-29 18:27:15+00
1069,363,9723,4,Very Good,"Good value for money, functions well.",2024-09-29 20:31:36+00,2024-09-29 20:31:36+00
1070,52,6068,4,Very Good,"Good value for money, functions well.",2024-09-29 01:39:08+00,2024-09-29 01:39:08+00
1071,496,3856,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-29 16:42:35+00,2024-09-29 16:42:35+00
1072,337,4438,4,Very Good,"Good value for money, functions well.",2024-09-29 16:28:13+00,2024-09-29 16:28:13+00
1073,243,4225,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-29 06:45:52+00,2024-09-29 06:45:52+00
1074,164,3204,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-29 03:18:28+00,2024-09-29 03:18:28+00
1075,2,2030,3,Average,Decent but has some minor issues.,2024-09-29 09:38:56+00,2024-09-29 09:38:56+00
1076,520,6997,4,Very Good,"Good value for money, functions well.",2024-09-29 22:26:48+00,2024-09-29 22:26:48+00
1077,95,6255,4,Very Good,"Good value for money, functions well.",2024-09-29 03:22:14+00,2024-09-29 03:22:14+00
1078,351,2740,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-30 20:06:58+00,2024-09-30 20:06:58+00
1079,338,50,2,Disappointed,"Not as described, quality is subpar.",2024-09-30 09:32:06+00,2024-09-30 09:32:06+00
1080,376,5549,3,Average,Decent but has some minor issues.,2024-09-30 01:23:54+00,2024-09-30 01:23:54+00
1081,123,9096,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-30 09:34:47+00,2024-09-30 09:34:47+00
1082,44,2987,4,Very Good,"Good value for money, functions well.",2024-09-30 21:09:29+00,2024-09-30 21:09:29+00
1083,219,1999,4,Very Good,"Good value for money, functions well.",2024-09-30 21:51:47+00,2024-09-30 21:51:47+00
1084,389,6736,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-30 23:41:10+00,2024-09-30 23:41:10+00
1085,222,3674,4,Very Good,"Good value for money, functions well.",2024-09-30 22:47:07+00,2024-09-30 22:47:07+00
1086,358,4444,4,Very Good,"Good value for money, functions well.",2024-09-30 03:15:28+00,2024-09-30 03:15:28+00
1087,173,6452,4,Very Good,"Good value for money, functions well.",2024-09-30 05:39:37+00,2024-09-30 05:39:37+00
1088,115,9919,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-30 21:50:34+00,2024-09-30 21:50:34+00
1089,85,1110,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-30 04:26:39+00,2024-09-30 04:26:39+00
1090,155,2405,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-30 14:39:57+00,2024-09-30 14:39:57+00
1091,241,10007,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-09-30 18:17:54+00,2024-09-30 18:17:54+00
1092,42,2026,3,Average,Decent but has some minor issues.,2024-09-30 22:01:05+00,2024-09-30 22:01:05+00
1093,472,5259,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-10-01 05:42:49+00,2024-10-01 05:42:49+00
1094,509,2208,4,Very Good,"Good value for money, functions well.",2024-10-01 02:24:55+00,2024-10-01 02:24:55+00
1095,79,7616,4,Very Good,"Good value for money, functions well.",2024-10-01 02:55:55+00,2024-10-01 02:55:55+00
1096,33,6092,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-10-01 01:09:20+00,2024-10-01 01:09:20+00
